46.045688 46.174983 46.235842 46.036776 46.195649 46.207947 46.031049 46.220094 46.183894 46.028473 46.248319 46.163673 46.235503 46.280328 46.147273 46.238829 46.316125 46.134686 46.244543 46.329576 46.125905 46.252650 46.308340 46.120924 46.263157 46.289514 46.119739 46.270008 46.273089 46.122347 46.272824 46.259061 46.128744 46.279584 46.247423 46.138932 46.286990 46.238173 46.152909 46.252324 46.231306 46.170680 46.221502 46.226823 46.192245 46.194514 46.224722 46.217611 46.171352 46.225003 46.246781 46.152008 46.227669 46.279762 46.136475 46.232722 46.316561 46.124747 46.240165 46.306651 46.116821 46.250003 46.287119 46.112694 46.262243 46.270000 46.112363 46.276891 46.255289 46.115829 46.291068 46.242977 46.123091 46.298884 46.233059 46.134154 46.271865 46.225531 46.149020 46.238174 46.220390 46.167693 46.208305 46.217633 46.190181 46.182251 46.217260 46.216489 46.160007 46.219270 46.246626 46.141566 46.223665 46.280600 46.126925 46.230446 46.304972 46.116081
6.951988 7.077540 6.780652 6.882295 7.063040 6.795063 6.828071 7.055579 6.816381 6.789221 7.055415 6.844967 6.765544 7.062884 6.881281 6.756739 7.078410 6.904427 6.762410 7.097260 6.915990 6.782073 7.128237 6.943078 6.815169 7.172133 6.984800 6.857823 7.228307 7.040200 6.841987 7.296046 7.023554 6.832624 7.211200 6.990214 6.829657 7.104599 6.963424 6.833079 7.012969 6.943218 6.842957 6.936466 6.929685 6.859437 6.875159 6.922969 6.882751 6.829022 6.923289 6.882303 6.797931 6.930946 6.852630 6.781668 6.946332 6.839615 6.779915 6.969944 6.842729 6.792269 7.002387 6.861310 6.818241 7.044386 6.894593 6.857268 7.096778 6.941729 6.908726 7.160512 6.920228 6.926164 7.236622 6.888719 6.924857 7.190804 6.863698 6.929992 7.092907 6.845156 6.941614 7.009818 6.833136 6.959844 6.941664 6.827747 6.909879 6.888489 6.829167 6.856013 6.850247 6.837662 6.818776 6.826797 6.853589 6.797882
